lot_frontage,overall_qual,mas_vnr_area,bsmt_qual,bsmt_exposure,bsmtfin_sf_1,heating_qc,gr_liv_area,full_bath,fireplace_qu,garage_area,wood_deck_sf,open_porch_sf,age_built,age_remod,total_sf,open_lot,common_lot,closed_lot,near_park,ms_zoning_RL,ms_zoning_RM,land_contour_HLS,roof_matl_WdShngl,exterior_1st_BrkFace,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_Plywood,exterior_1st_VinylSd,exterior_1st_Wd Sdng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_Slab,heating_OthW,garage_type_Attchd,garage_type_BuiltIn,garage_type_Detchd,garage_type_NA,sale_type_New
69.05520046484602,6,220.0,3,2,619.0,3,2654,2,4,619.0,0,65,38,22,3708.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
69.05520046484602,8,402.0,4,1,1023.0,5,2340,2,4,787.0,192,180,12,12,3576.0,True,False,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
60.0,5,0.0,4,4,1200.0,3,1200,3,0,0.0,120,0,22,21,2400.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
34.0,7,0.0,4,1,0.0,5,1392,2,0,540.0,0,102,1,1,2081.0,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
60.0,6,0.0,3,1,375.0,4,2180,1,4,720.0,0,0,92,57,3318.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
69.05520046484602,6,28.0,3,2,1200.0,4,1610,2,3,480.0,168,68,33,9,3220.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
42.0,7,340.0,4,3,893.0,4,1501,2,3,512.0,240,0,22,22,2778.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
61.0,4,192.0,3,2,903.0,4,1029,1,0,261.0,64,0,46,46,2058.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
92.0,5,120.0,3,3,300.0,5,1352,1,0,288.0,168,0,48,48,2414.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
60.0,5,279.0,3,1,0.0,5,1072,1,4,379.0,0,0,67,57,1880.0,False,True,False,False,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
82.0,10,734.0,5,1,1206.0,5,2698,2,4,736.0,250,0,0,0,4548.0,False,False,True,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
65.0,5,60.0,3,1,140.0,4,912,1,0,252.0,0,0,47,47,1824.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
65.0,4,0.0,0,0,0.0,3,1152,2,0,0.0,0,0,53,53,1152.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
53.0,7,0.0,3,1,116.0,5,1450,1,0,288.0,0,192,88,43,2074.0,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
60.0,5,0.0,3,1,0.0,5,1073,1,0,326.0,0,0,85,38,2146.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
69.05520046484602,5,450.0,3,1,194.0,3,1458,1,3,512.0,284,0,39,39,2634.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
65.0,7,170.0,4,1,0.0,5,1486,2,0,566.0,0,32,1,1,2947.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
88.0,5,0.0,3,1,0.0,3,1774,2,3,384.0,290,40,48,48,2067.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
68.0,5,0.0,3,3,476.0,3,1479,2,0,275.0,287,0,41,41,2343.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
85.0,8,60.0,4,1,0.0,5,1504,2,0,510.0,144,0,0,0,3008.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
80.0,7,44.0,4,1,624.0,5,1894,2,4,510.0,0,40,8,7,2711.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
72.0,8,0.0,4,1,24.0,5,1278,2,0,584.0,0,60,0,0,2556.0,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
93.0,8,650.0,4,1,0.0,4,2263,2,3,420.0,144,123,8,8,3404.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
69.05520046484602,7,23.0,5,1,820.0,5,2787,4,3,820.0,312,0,9,9,3955.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
69.05520046484602,7,0.0,4,1,0.0,5,1414,2,4,403.0,100,35,6,6,2121.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
85.0,6,108.0,4,4,270.0,5,1302,2,0,309.0,333,0,43,16,2604.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
69.05520046484602,8,0.0,4,1,353.0,5,1419,2,3,527.0,120,0,7,7,1827.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
128.0,6,176.0,3,2,492.0,3,1220,2,3,944.0,0,0,36,36,2845.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
69.05520046484602,6,242.0,3,1,454.0,4,1982,2,3,501.0,400,112,23,23,2554.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
69.05520046484602,6,170.0,4,3,685.0,5,848,1,0,420.0,140,0,6,6,1696.0,False,True,False,False,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
44.0,8,174.0,5,4,1476.0,5,1648,2,4,482.0,162,53,2,1,3244.0,False,True,False,False,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
65.0,8,0.0,4,4,319.0,4,1337,2,3,462.0,0,73,19,19,2674.0,False,True,False,False,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
80.0,5,0.0,4,2,602.0,3,1717,1,4,410.0,0,0,66,56,2618.0,False,True,False,False,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
75.0,5,0.0,3,1,774.0,4,1104,1,0,384.0,0,0,52,50,2208.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
69.05520046484602,5,76.0,4,3,625.0,3,907,1,0,343.0,72,0,31,31,1814.0,False,False,True,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
68.0,7,120.0,4,2,527.0,5,1652,2,0,532.0,0,70,8,8,2434.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
80.0,6,256.0,3,1,0.0,4,2640,2,3,515.0,0,120,42,12,3572.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
60.0,5,0.0,3,1,0.0,4,1034,1,0,240.0,0,39,67,57,1769.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
64.0,5,0.0,0,0,0.0,3,1513,2,0,400.0,0,0,30,30,1513.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
78.0,8,76.0,5,4,24.0,5,1498,2,4,844.0,144,98,4,3,2996.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
60.0,5,0.0,3,1,288.0,4,1053,1,0,692.0,240,0,44,44,2106.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
69.05520046484602,6,28.0,3,1,468.0,4,1293,2,0,452.0,280,0,52,52,2471.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
95.0,9,450.0,5,3,1232.0,5,2020,2,4,896.0,192,98,1,1,4040.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
69.05520046484602,7,0.0,3,4,636.0,3,2448,3,4,441.0,520,102,44,8,3886.0,False,True,False,False,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
77.0,6,336.0,4,1,0.0,3,1732,2,3,476.0,192,46,25,25,2473.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
48.0,8,176.0,4,1,863.0,5,1324,2,4,550.0,192,38,3,3,2648.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
68.0,2,0.0,2,1,0.0,3,832,1,4,780.0,0,0,87,40,1510.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
63.0,7,38.0,4,1,0.0,4,1253,2,3,402.0,220,21,12,11,2490.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
111.0,9,370.0,5,3,0.0,5,2596,3,0,840.0,240,154,0,0,3845.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
69.05520046484602,5,75.0,3,1,599.0,3,902,1,0,288.0,0,0,40,40,1778.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
75.0,6,128.0,4,1,0.0,5,1495,2,3,438.0,252,0,19,19,2990.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
84.0,8,0.0,4,2,0.0,5,1584,2,4,594.0,0,256,0,0,3158.0,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
63.0,7,120.0,4,1,680.0,5,1080,1,0,0.0,0,0,4,3,2160.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
75.0,4,0.0,3,1,595.0,4,1647,1,2,280.0,225,0,54,54,2752.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
53.0,7,72.0,5,3,0.0,5,1258,2,4,648.0,144,16,1,0,2516.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
60.0,6,0.0,3,1,0.0,5,1396,1,0,384.0,0,0,92,4,2094.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
60.0,5,0.0,3,1,737.0,5,1001,1,0,216.0,154,0,77,0,1838.0,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
107.0,9,315.0,5,4,0.0,5,2121,2,5,732.0,124,98,1,0,4242.0,False,True,False,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
60.0,6,0.0,3,1,0.0,5,1480,1,0,207.0,0,0,89,59,2016.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
85.0,8,410.0,4,3,0.0,5,1588,2,4,825.0,144,45,1,1,3176.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
72.0,5,54.0,3,1,806.0,5,1053,1,0,312.0,0,0,49,2,2106.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
52.0,3,0.0,2,1,416.0,3,492,1,0,200.0,0,0,85,56,984.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
90.0,7,434.0,3,2,0.0,4,1851,2,3,506.0,0,146,37,37,3702.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
60.0,6,0.0,3,1,276.0,5,1403,1,0,308.0,0,0,94,44,2101.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
65.0,6,63.0,3,3,507.0,5,1138,1,0,264.0,224,0,49,49,1726.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
110.0,9,724.0,5,1,1972.0,5,2452,2,4,886.0,0,116,6,6,4904.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
61.0,5,0.0,4,2,532.0,3,1040,2,0,484.0,0,0,32,1,2080.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
75.0,6,0.0,4,1,0.0,4,1655,2,3,440.0,157,84,17,16,2418.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
78.0,6,196.0,3,1,888.0,5,1116,2,3,528.0,0,0,35,35,2232.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
58.0,7,0.0,4,3,0.0,5,1863,2,4,660.0,100,17,0,0,2742.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
70.0,6,0.0,4,1,0.0,5,1845,2,3,462.0,635,104,18,18,2900.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
74.0,5,143.0,3,1,621.0,3,1176,1,4,292.0,0,88,51,51,2352.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
65.0,5,47.0,3,2,240.0,5,892,1,0,416.0,0,0,44,2,1756.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
60.0,5,0.0,3,1,247.0,3,1022,1,0,280.0,0,30,99,3,2044.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
89.0,5,44.0,3,1,756.0,3,2136,2,0,528.0,0,30,55,55,4272.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
59.0,6,0.0,4,4,851.0,5,1604,2,0,472.0,100,82,10,10,2530.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
66.0,6,0.0,4,1,0.0,3,1647,1,0,216.0,0,66,95,60,2453.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
75.0,5,0.0,3,1,764.0,5,864,1,3,420.0,132,0,47,1,1728.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
69.05520046484602,5,176.0,3,3,294.0,3,1076,1,2,576.0,0,0,33,33,2152.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
50.0,5,0.0,3,1,0.0,3,935,1,0,308.0,0,0,78,48,1521.0,False,True,False,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
67.0,7,95.0,4,3,0.0,5,1663,2,0,478.0,168,68,5,4,2498.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
50.0,5,0.0,3,1,384.0,3,1328,1,0,308.0,0,12,59,39,2096.0,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
69.05520046484602,6,0.0,4,1,0.0,4,1572,2,3,373.0,0,40,12,11,2378.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
50.0,6,0.0,3,1,264.0,5,1342,2,4,240.0,0,0,69,58,2081.0,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
69.05520046484602,6,0.0,3,1,282.0,3,981,1,0,576.0,0,312,36,36,1962.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
75.0,5,0.0,4,1,0.0,5,1099,1,0,352.0,278,0,13,2,2198.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
69.05520046484602,7,0.0,4,1,695.0,5,2110,2,2,463.0,0,130,16,8,3058.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
82.0,6,0.0,4,3,924.0,3,1026,1,1,528.0,193,0,33,33,1996.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
42.0,9,0.0,5,3,964.0,5,1419,1,3,588.0,155,58,7,7,2838.0,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
100.0,9,760.0,5,4,2188.0,5,2364,2,4,820.0,0,67,1,0,4694.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
82.0,5,0.0,4,1,732.0,4,1040,1,0,576.0,168,0,13,13,2080.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
43.0,8,0.0,4,1,263.0,5,1280,2,0,506.0,0,82,18,18,2560.0,False,True,False,False,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
76.0,8,344.0,5,3,0.0,5,2473,2,4,852.0,192,151,3,2,3616.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
70.0,7,0.0,3,1,258.0,5,1302,1,4,224.0,0,0,67,9,1982.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
75.0,5,0.0,3,1,609.0,3,1092,1,0,264.0,259,0,42,42,2184.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
88.0,6,0.0,3,4,776.0,3,1188,1,3,621.0,102,89,52,52,2176.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
74.0,7,0.0,3,1,809.0,4,1045,1,0,528.0,0,0,44,44,2090.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
88.0,6,0.0,3,1,792.0,4,1093,2,2,484.0,224,0,41,41,2186.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
65.0,6,0.0,4,1,0.0,5,1640,2,0,520.0,138,45,4,4,2438.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
70.0,4,0.0,0,0,0.0,3,1224,2,0,462.0,0,0,45,45,1224.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
60.0,7,0.0,4,1,350.0,5,1135,1,0,576.0,256,0,73,2,1695.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
60.0,5,0.0,3,1,0.0,5,1078,1,0,264.0,0,0,84,59,2132.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52.0,4,1.0,0,0,0.0,4,968,1,0,331.0,0,0,51,51,968.0,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
74.0,9,216.0,5,1,1170.0,5,2224,2,4,738.0,184,0,5,4,3686.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
60.0,3,0.0,0,0,0.0,4,1040,2,0,400.0,0,0,56,56,1040.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
68.0,7,158.0,4,1,633.0,5,1790,2,0,588.0,0,88,9,9,2663.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
79.0,6,0.0,5,1,0.0,2,2555,2,4,672.0,431,0,86,14,2759.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
70.0,6,0.0,3,1,0.0,5,813,1,0,270.0,0,113,76,1,1626.0,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
69.05520046484602,8,108.0,4,3,990.0,5,1872,2,3,531.0,160,122,8,8,3171.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
80.0,5,0.0,3,1,504.0,4,1050,1,0,338.0,0,0,53,53,2100.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
114.0,9,738.0,5,4,292.0,5,3500,3,3,959.0,870,86,13,12,5233.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
75.0,4,132.0,3,1,492.0,5,948,1,0,248.0,0,0,53,53,1812.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
60.0,5,0.0,2,1,0.0,3,1316,1,0,576.0,0,0,81,57,2066.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
69.05520046484602,6,113.0,4,1,187.0,3,2380,2,1,596.0,0,265,42,28,3401.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
69.05520046484602,6,72.0,3,1,728.0,5,1640,1,4,924.0,108,0,54,2,2936.0,False,False,True,False,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
30.0,6,0.0,4,1,390.0,5,1200,2,0,480.0,0,166,3,3,1800.0,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52.0,6,0.0,3,1,0.0,5,1324,1,0,180.0,0,0,90,17,1986.0,False,True,False,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
68.0,8,0.0,4,3,583.0,5,1564,2,4,502.0,132,0,1,0,3110.0,False,True,False,False,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
104.0,9,860.0,5,1,0.0,5,3140,3,4,820.0,144,78,1,0,5066.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
90.0,6,0.0,3,1,0.0,3,2486,2,4,576.0,0,0,44,44,4081.0,False,True,False,False,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
69.05520046484602,6,128.0,4,1,688.0,5,1771,2,0,600.0,0,96,11,11,2635.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
107.0,8,42.0,5,2,1039.0,5,1836,2,4,862.0,125,185,5,4,3672.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
92.0,8,504.0,4,2,1149.0,5,1575,2,3,732.0,216,28,5,4,3178.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
21.0,4,0.0,4,3,131.0,4,630,1,0,0.0,0,0,37,37,1260.0,False,True,False,False,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
80.0,6,218.0,3,4,717.0,3,1395,1,3,440.0,657,0,47,26,2790.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
66.0,7,0.0,3,1,0.0,3,1004,1,1,200.0,280,0,76,56,1506.0,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
70.0,7,0.0,4,1,24.0,5,1836,2,4,484.0,120,33,2,1,3696.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
80.0,5,203.0,3,1,658.0,3,1496,2,0,450.0,0,22,48,48,2792.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
57.0,5,0.0,3,1,702.0,5,894,1,0,450.0,0,0,41,5,1788.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
60.0,5,136.0,4,1,616.0,3,1040,2,0,0.0,0,0,31,31,2080.0,False,True,False,False,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
66.0,5,0.0,3,1,658.0,5,1008,1,0,280.0,0,154,54,3,2016.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
60.0,4,0.0,3,1,682.0,3,864,1,0,528.0,196,0,52,52,1728.0,False,True,False,False,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
64.0,8,32.0,4,3,428.0,5,1484,2,4,472.0,120,33,1,1,2960.0,False,True,False,False,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
52.0,6,0.0,4,2,384.0,3,790,1,0,160.0,0,141,78,58,1558.0,False,True,False,False,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
85.0,5,157.0,4,1,400.0,5,1934,2,3,567.0,0,176,32,32,3056.0,False,True,False,False,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
70.0,5,0.0,3,1,179.0,5,1150,1,0,300.0,0,0,47,47,2300.0,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
134.0,8,0.0,4,1,0.0,5,2152,2,4,728.0,0,368,0,-1,3734.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
50.0,4,0.0,3,1,344.0,3,672,1,0,234.0,0,113,68,59,1344.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
69.05520046484602,8,302.0,4,4,770.0,5,1511,2,2,811.0,168,42,13,13,2912.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
80.0,5,0.0,3,1,700.0,3,793,1,0,240.0,0,0,64,59,1586.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
65.0,6,0.0,3,3,528.0,3,1096,1,2,352.0,0,0,35,35,2104.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
82.0,8,120.0,5,4,778.0,5,2100,2,4,786.0,172,104,0,0,3018.0,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
60.0,5,0.0,3,1,580.0,3,1558,1,3,288.0,0,0,63,58,2471.0,False,True,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
69.05520046484602,6,0.0,4,4,909.0,3,1650,1,4,518.0,0,0,48,48,3282.0,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
